id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,parameter_class,ebola_variant,other_delay,article_qa_score
4fe96580878001ce18876fc7abb595d0,4c4edb220c765f1012722c9631598ac1,17157,Ebola virus,Human delay - Admission to Care/Hospitalisation to Discharge from Care/Hospital,15,0,Days,NA,NA,Median,NA,NA,11,19,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,213,Congo; Dem. Rep.,Butembo; Katwa,30,Mar,2019,3,Aug,2019,NA,FALSE,Admission to Care/Hospitalisation,Discharge from Care/Hospital,FALSE,FALSE,Human delay,Zaire Ebola virus (EBOV),Admission to Care/Hospitalisation to Discharge from Care/Hospital,100
4fe96580878001ce18876fc7abb595d0,60eaf1fd58dcd4f64b5e273893023fd5,17157,Ebola virus,Severity - case fatality rate (CFR),55,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,117,213,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,Adjusted,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,213,Congo; Dem. Rep.,Butembo; Katwa,30,Mar,2019,3,Aug,2019,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Zaire Ebola virus (EBOV),NA to NA,100
4fe96580878001ce18876fc7abb595d0,9c81e94245ebf27e17c85a72dc2b8057,17157,Ebola virus,Human delay - Symptom Onset/Fever to Admission to Care/Hospitalisation,2,0,Days,NA,NA,Median,NA,NA,1.8,4,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,44,Congo; Dem. Rep.,Butembo; Katwa,30,Mar,2019,3,Aug,2019,NA,FALSE,Symptom Onset/Fever,Admission to Care/Hospitalisation,FALSE,FALSE,Human delay,Zaire Ebola virus (EBOV),Symptom Onset/Fever to Admission to Care/Hospitalisation,100
4fe96580878001ce18876fc7abb595d0,aeec15c6d99c85b5ba4b3aabefd1fdb7,17157,Ebola virus,Human delay - Admission to Care/Hospitalisation to Discharge from Care/Hospital,17,0,Days,NA,NA,Median,NA,NA,15,18,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,44,Congo; Dem. Rep.,Butembo; Katwa,30,Mar,2019,3,Aug,2019,NA,FALSE,Admission to Care/Hospitalisation,Discharge from Care/Hospital,FALSE,FALSE,Human delay,Zaire Ebola virus (EBOV),Admission to Care/Hospitalisation to Discharge from Care/Hospital,100
4fe96580878001ce18876fc7abb595d0,dd3cf84fcf6d0cfbbe234b4ba73e507b,17157,Ebola virus,Severity - case fatality rate (CFR),23,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,10,44,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,Adjusted,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,44,Congo; Dem. Rep.,Butembo; Katwa,30,Mar,2019,3,Aug,2019,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Zaire Ebola virus (EBOV),NA to NA,100
4fe96580878001ce18876fc7abb595d0,3989157b7bb405cfdc58357a67200626,17157,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Close contact;Other,NA,Significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,257,Congo; Dem. Rep.,Butembo; Katwa,30,Mar,2019,3,Aug,2019,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Zaire Ebola virus (EBOV),NA to NA,100
4fe96580878001ce18876fc7abb595d0,34464233a4f7f10d96d349a2680cafe7,17157,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Age;Other,NA,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,257,Congo; Dem. Rep.,Butembo; Katwa,30,Mar,2019,3,Aug,2019,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Zaire Ebola virus (EBOV),NA to NA,100
4fe96580878001ce18876fc7abb595d0,c2d7d8e7637e8c6f846675f254434158,17157,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Adjusted,Both,Hospital based,Persons under investigation,NA,NA,257,Congo; Dem. Rep.,Butembo; Katwa,30,Mar,2019,3,Aug,2019,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Zaire Ebola virus (EBOV),NA to NA,100
4fe96580878001ce18876fc7abb595d0,82db966e1dd2916a7f211687b1b0ded6,17157,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Age;Close contact;Other,NA,Not significant,Adjusted,Both,Hospital based,Persons under investigation,NA,NA,257,Congo; Dem. Rep.,Butembo; Katwa,30,Mar,2019,3,Aug,2019,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Zaire Ebola virus (EBOV),NA to NA,100
17b2511d94938fc749fb763d5c301540,5ace542eec7b62b6f2fa4c1c96575897,17184,Ebola virus,Mutations - evolutionary rate,0.0011,0,Substitutions/site/year,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Unspecified,Unspecified,22,75,12,Guinea,NA,12,Feb,2021,4,Mar,2021,Whole genome; partial genome,TRUE,NA,NA,FALSE,FALSE,Mutations,Zaire Ebola virus (EBOV),NA to NA,71.42857142857143
baec02fb2edef2dbf390b98ec0b955dc,af019685430ad95f268f2ac66ccacf95,17192,Ebola virus,"Reproduction number (Effective, Re)",1.14,0,No units,NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,NA,Empirical (contact tracing),NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,Persons under investigation,NA,NA,87,Congo; Dem. Rep.,Beni; Mabalako,12,Jun,2019,18,May,2020,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA to NA,28.57142857142857
baec02fb2edef2dbf390b98ec0b955dc,18a23611df82ef1d9e3d4d746f0c41f3,17192,Ebola virus,Human delay - Symptom Onset/Fever to Quarantine,4.8,0,Days,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,Persons under investigation,NA,NA,86,Congo; Dem. Rep.,Beni; Mabalako,12,Jun,2019,18,May,2020,NA,FALSE,Symptom Onset/Fever,Quarantine,FALSE,FALSE,Human delay,Unspecified,Symptom Onset/Fever to Quarantine,28.57142857142857
baec02fb2edef2dbf390b98ec0b955dc,56f1d5c6b31b95ff5555e28bc820c63c,17192,Ebola virus,Severity - case fatality rate (CFR),12.5,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,4,32,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Other,Persons under investigation,NA,NA,32,Congo; Dem. Rep.,Beni; Mabalako,12,Jun,2019,18,May,2020,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Unspecified,NA to NA,28.57142857142857
baec02fb2edef2dbf390b98ec0b955dc,3447f25fc970bdf393c47bd448f14ba6,17192,Ebola virus,Severity - case fatality rate (CFR),48.4,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,42,87,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,Persons under investigation,NA,NA,87,Congo; Dem. Rep.,Beni; Mabalako,12,Jun,2019,18,May,2020,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Unspecified,NA to NA,28.57142857142857
baec02fb2edef2dbf390b98ec0b955dc,ffcc6af787548498ecf157f7a5d2009d,17192,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Adjusted,Unspecified,Unspecified,Unspecified,NA,NA,119,Congo; Dem. Rep.,Beni; Mabalako,12,Jun,2019,18,May,2020,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,28.57142857142857
baec02fb2edef2dbf390b98ec0b955dc,f0307d82509dd14eedbe13dbfc252b3e,17192,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,NA,NA,NA,FALSE,FALSE,Death,Age;Other;Sex,NA,Not significant,Adjusted,Unspecified,Unspecified,Unspecified,NA,NA,119,Congo; Dem. Rep.,Beni; Mabalako,12,Jun,2019,18,May,2020,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,28.57142857142857
71fb34960e258a025b5aaec246b911f3,85a7cee46a8bc4e081833eb937ec979b,17200,Ebola virus,Seroprevalence - IgG,9.5,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,40,421,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Naive,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Household based,Persons under investigation,NA,NA,421,Sierra Leone,Kono District,NA,Sep,2016,NA,Jul,2017,NA,FALSE,NA,NA,FALSE,FALSE,Seroprevalence,Unspecified,NA to NA,40
71fb34960e258a025b5aaec246b911f3,b5e7745c5e3175d49cfcb4c6d4c62e04,17200,Ebola virus,"Reproduction number (Effective, Re)",NA,0,No units,0,29,NA,NA,NA,0,29,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,Empirical (contact tracing),Disease generation;Region,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Household based,Persons under investigation,NA,NA,116,Sierra Leone,Kono District,NA,Sep,2016,NA,Jul,2017,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA to NA,40
71fb34960e258a025b5aaec246b911f3,636bd7848d5a67fd5bd1004f142a442d,17200,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Infection,Other,NA,Significant,Adjusted,Both,Household based,Persons under investigation,NA,NA,421,Sierra Leone,Kono District,NA,Sep,2016,NA,Jul,2017,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,40
71fb34960e258a025b5aaec246b911f3,35d13a6a0094a95b59dc436a4d031269,17200,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Infection,Other,NA,Not significant,Adjusted,Both,Household based,Persons under investigation,NA,NA,421,Sierra Leone,Kono District,NA,Sep,2016,NA,Jul,2017,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,40
71fb34960e258a025b5aaec246b911f3,6105f17f957eb167fac00e9f640bc4b1,17200,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Severe disease,Other,NA,Significant,Adjusted,Both,Household based,Persons under investigation,NA,NA,421,Sierra Leone,Kono District,NA,Sep,2016,NA,Jul,2017,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,40
71fb34960e258a025b5aaec246b911f3,9641f91e97d56152725b68cefa48d858,17200,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Severe disease,Other,NA,Not significant,Adjusted,Both,Household based,Persons under investigation,NA,NA,421,Sierra Leone,Kono District,NA,Sep,2016,NA,Jul,2017,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,40
ff2de143e983fba684b55ca6722f60a9,15546a4eac5a8a2617430fafe0bfb57e,17206,Ebola virus,"Reproduction number (Effective, Re)",1.06,0,No units,NA,NA,Mean,NA,NA,1.02,1.11,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Unspecified,NA,Renewal equations / Branching process,Other;Region;Time,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,2774,Congo; Dem. Rep.,NA,NA,Apr,2019,NA,Aug,2019,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA to NA,85.71428571428571
49097c44f2d3c5855a787c416ef86f6c,e40241f3096e16e45290ac792e6dd58c,17275,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Other,Age,NA,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,0,44,307,Congo; Dem. Rep.,Butembo; Katwa,24,Apr,2019,14,Oct,2019,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,100
49097c44f2d3c5855a787c416ef86f6c,a451b55d18fcd34b61531bd3bf3f4857,17275,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Other,Age,NA,Significant,Not adjusted,Both,Hospital based,Persons under investigation,0,44,168,Congo; Dem. Rep.,Butembo; Katwa,24,Apr,2019,14,Oct,2019,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,100
49097c44f2d3c5855a787c416ef86f6c,efb3751dad20ad1e8502b979c1255330,17275,Ebola virus,Human delay - Symptom Onset/Fever to Admission to Care/Hospitalisation,4,0,Days,4,4,Median,NA,NA,2,7,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Age,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,0,44,307,Congo; Dem. Rep.,Butembo; Katwa,24,Apr,2019,14,Oct,2019,NA,FALSE,Symptom Onset/Fever,Admission to Care/Hospitalisation,FALSE,FALSE,Human delay,Unspecified,Symptom Onset/Fever to Admission to Care/Hospitalisation,100
49097c44f2d3c5855a787c416ef86f6c,b63200c4d1c64425b3f6886224d72e10,17275,Ebola virus,Human delay - Admission to Care/Hospitalisation to Discharge from Care/Hospital,16,0,Days,16,29,Median,NA,NA,13,20,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Age,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,0,44,168,Congo; Dem. Rep.,Butembo; Katwa,24,Apr,2019,14,Oct,2019,NA,FALSE,Admission to Care/Hospitalisation,Discharge from Care/Hospital,FALSE,FALSE,Human delay,Unspecified,Admission to Care/Hospitalisation to Discharge from Care/Hospital,100
49097c44f2d3c5855a787c416ef86f6c,51773995baaeff5beb0672776852025e,17275,Ebola virus,Severity - case fatality rate (CFR),45,0,Percentage (%),41,71,Unspecified,NA,NA,41,71,Range,139,307,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Adjusted,NA,Age,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,0,44,307,Congo; Dem. Rep.,Butembo; Katwa,24,Apr,2019,14,Oct,2019,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Unspecified,NA to NA,100
49097c44f2d3c5855a787c416ef86f6c,833ca8f3109556279534183fedd59970,17275,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Not adjusted,Both,Hospital based,Persons under investigation,0,44,307,Congo; Dem. Rep.,Butembo; Katwa,24,Apr,2019,14,Oct,2019,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,100
49097c44f2d3c5855a787c416ef86f6c,557af8ebc6b14e79676bf6134834e8f3,17275,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Age;Other,NA,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,0,44,307,Congo; Dem. Rep.,Butembo; Katwa,24,Apr,2019,14,Oct,2019,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,100
49097c44f2d3c5855a787c416ef86f6c,a1c47f4027f433270884c39b23b60249,17275,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Adjusted,Both,Hospital based,Persons under investigation,0,44,307,Congo; Dem. Rep.,Butembo; Katwa,24,Apr,2019,14,Oct,2019,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,100
49097c44f2d3c5855a787c416ef86f6c,f3b183543bca1047e13383dd5f942dec,17275,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Not significant,Adjusted,Both,Hospital based,Persons under investigation,0,44,307,Congo; Dem. Rep.,Butembo; Katwa,24,Apr,2019,14,Oct,2019,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,100
0c2a4c7fe7e2ea19c8f2d76746cc5f2e,1f222233f9cadabbca0f6761927aa532,17334,Ebola virus,"Reproduction number (Effective, Re)",NA,0,No units,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,Unspecified,Region;Time,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,Congo; Dem. Rep.,North Kivu; Ituri,3,Aug,2018,21,Jul,2019,NA,FALSE,NA,NA,FALSE,TRUE,Reproduction number,Unspecified,NA to NA,14.285714285714285
3eba714505179bc3c20db40792fd4ea4,a538b0eed372fa23bf821d7d1b27fd40,17516,Ebola virus,Mutations - evolutionary rate,4.7,-4,Substitutions/site/year,1,10,Mean,NA,NA,3.4,5.7,CRI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,85,Congo; Dem. Rep.;Guinea;Liberia;Sierra Leone,NA,NA,NA,2013,NA,NA,2016,Whole genome; partial sequences,TRUE,NA,NA,FALSE,FALSE,Mutations,Zaire Ebola virus (EBOV),NA to NA,71.42857142857143
3eba714505179bc3c20db40792fd4ea4,6d5f3cfa26f6b88d0bcbff1fdf158fac,17516,Ebola virus,Severity - case fatality rate (CFR),62.2,0,Percentage (%),62,68,Unspecified,NA,NA,62,68,Range,23,37,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,Adjusted,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Unspecified,Unspecified,0,NA,37,Congo; Dem. Rep.,Boende,13,Aug,2014,8,Sep,2014,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Zaire Ebola virus (EBOV),NA to NA,71.42857142857143
c736449b809897010bce1a19f41a1c26,8db50713567aa2ddfcabb533df318ec4,17533,Ebola virus,Reproduction number (Basic R0),NA,0,No units,0.98,2.39,Unspecified,NA,NA,0.98,2.39,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,Next generation matrix,Other;Region,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Population based,General population,NA,NA,NA,Guinea;Liberia;Sierra Leone,NA,NA,Jan,2014,NA,Sep,2015,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA to NA,42.857142857142854
3a6b17a382ef45eeaee3f4e46d2cb1bf,c40e0e756e28896ed48e26a2c436452f,17599,Ebola virus,Seroprevalence - IgG,5,0,Percentage (%),NA,NA,Other,NA,NA,NA,NA,NA,1,19,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Female,Trade / business based,Butchers,NA,NA,19,Congo; Dem. Rep.,Mbandaka; Equateur Province,12,Nov,2018,16,Nov,2018,NA,FALSE,NA,NA,FALSE,FALSE,Seroprevalence,Zaire Ebola virus (EBOV),NA to NA,40
149acde3496dd4c5e5ab33772a1d831b,7cf51e9d0c4dc77bda8ffaae7d9394e9,17687,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Serology,Age;Close contact;Contact with animal;Funeral;Household contact;Non-household contact;Occupation;Other;Sex,Healthcare,Not significant,Not adjusted,Both,Community based,Other,1,NA,1282,Sierra Leone,Kambia District,16,Mar,2016,29,Jun,2018,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,100
149acde3496dd4c5e5ab33772a1d831b,45c536321e609309b629513fee901c50,17687,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Serology,Contact with animal;Other,NA,Significant,Not adjusted,Both,Community based,Other,1,NA,1282,Sierra Leone,Kambia District,16,Mar,2016,29,Jun,2018,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,100
149acde3496dd4c5e5ab33772a1d831b,2feb68e6cab5d32a74aac397bcc7f20f,17687,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Serology,Contact with animal;Other,NA,Significant,Adjusted,Both,Community based,Other,1,NA,1282,Sierra Leone,Kambia District,16,Mar,2016,29,Jun,2018,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,100
149acde3496dd4c5e5ab33772a1d831b,4d8e4821be2a746c975c19e3a62b4289,17687,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,Serology,Age;Sex,NA,Not significant,Adjusted,Both,Community based,Other,1,NA,1282,Sierra Leone,Kambia District,16,Mar,2016,29,Jun,2018,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,100
149acde3496dd4c5e5ab33772a1d831b,8d2d0d11902f0dc0b900340aab81ad8c,17687,Ebola virus,Seroprevalence - IgG,8.4,0,Percentage (%),0,27.8,Other,NA,NA,7,10,CI95%,107,1272,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,Level of exposure;Occupation;Other,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Community based,Other,1,NA,1282,Sierra Leone,Kambia District,16,Mar,2016,29,Jun,2018,NA,FALSE,NA,NA,FALSE,FALSE,Seroprevalence,Unspecified,NA to NA,100
da912c225c7c01cbed5b4053f04d5ad3,343bfe8bb7ce1ae00869048bd6fa3ce7,17715,Ebola virus,"Reproduction number (Effective, Re)",NA,0,No units,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Unspecified,NA,Other,Other;Region;Time,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,Guinea;Liberia;Sierra Leone,NA,NA,NA,2014,NA,NA,2016,NA,FALSE,NA,NA,FALSE,TRUE,Reproduction number,Unspecified,NA to NA,57.14285714285714
da912c225c7c01cbed5b4053f04d5ad3,793a2830bdf001a5e824ef191d96c275,17715,Ebola virus,Human delay - latent period,0.0288,0,Days,NA,NA,Median,NA,NA,0.0175,0.0545,CRI90%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,Guinea;Liberia;Sierra Leone,NA,NA,NA,2014,NA,NA,2016,NA,FALSE,NA,NA,TRUE,FALSE,Human delay,Unspecified,NA to NA,57.14285714285714
7beaa6dd3c07443ba4aab1a363fcaa5c,0aee2cf4ae478e6b8402976cc9716e45,17730,Ebola virus,Human delay - serial interval,12,0,Days,NA,NA,Mean,NA,NA,10,14.2,CRI95%,NA,NA,Weibull,1.76,Shape,TRUE,10.14,Scale,TRUE,TRUE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Contact based,Persons under investigation,NA,NA,24,Uganda,NA,NA,NA,2000,NA,NA,2001,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,Sudan virus (SUDV),NA to NA,100
