id,parameter_data_id,covidence_id,parameter_type,parameter_unit,exponent,parameter_value,parameter_value_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_lower_bound,parameter_upper_bound,genome_site,case_definition,cfr_ifr_denominator,cfr_ifr_method,cfr_ifr_numerator,data_available,distribution_par1_type,distribution_par1_uncertainty,distribution_par1_value,distribution_par2_type,distribution_par2_uncertainty,distribution_par2_value,distribution_type,genomic_sequence_available,inverse_param,inverse_param_2,method_disaggregated,method_disaggregated_by,method_disaggregated_only,method_from_supplement,method_moment_value,method_r,name_data_entry,parameter_statistical_approach,parameter_from_figure,population_age_max,population_age_min,population_country,population_group,population_location,population_sample_size,population_sample_type,population_sex,population_study_end_day,population_study_end_month,population_study_end_year,population_study_start_day,population_study_start_month,population_study_start_year,r_pathway,riskfactor_adjusted,riskfactor_name,riskfactor_occupation,riskfactor_outcome,riskfactor_significant,seroprevalence_adjusted,third_sample_param_yn,trimester_exposed,urban_rural_area,article_id,parameter_class,parameter_bounds,comb_uncertainty_type,comb_uncertainty,population_country_original,delay_short,genomic_lineage,prnt_on_elisa,metaanalysis_inclusion,women_or_infants,pregnancy_outcome_type,survey_start_date,survey_end_date,survey_date
dcaa73762f923cf411cc94eba64a6637,451299ed6d7b015db3fe82ca0e2d1483,10094,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,3.2,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,6,Naive,6,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,20,Dominican Republic,Other,NA,189,Travel based,Both,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,Unspecified,41,Seroprevalence,NA,NA,NA,Dominican Republic,NA,NA,TRUE,NA,NA,NA,2016,Unspecified,2016 - Unspecified
dcaa73762f923cf411cc94eba64a6637,fd35aef069f1f8b2d3c564f9138beb55,10094,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,NA,FALSE,NA,20,Dominican Republic,Other,NA,189,Travel based,Both,NA,NA,NA,NA,NA,2016,NA,Not adjusted,Other,NA,Infection,Significant,NA,FALSE,Unspecified,Unspecified,41,Risk factors,NA,NA,NA,Dominican Republic,NA,NA,FALSE,NA,NA,NA,2016,Unspecified,2016 - Unspecified
dcaa73762f923cf411cc94eba64a6637,76718e046443ed4ac2992bc6b47cc9fd,10094,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,NA,FALSE,NA,20,Dominican Republic,Other,NA,189,Travel based,Both,NA,NA,NA,NA,NA,2016,NA,Not adjusted,Other,NA,Infection,Not significant,NA,FALSE,Unspecified,Unspecified,41,Risk factors,NA,NA,NA,Dominican Republic,NA,NA,FALSE,NA,NA,NA,2016,Unspecified,2016 - Unspecified
312afd4b1878bd0c1951208d9c41f2db,4c84f0e01b7f6be42956602ac8de7765,10112,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna-Maria Hartner,NA,FALSE,35,18,Unspecified,Pregnant women,NA,865,Other,Female,NA,Jul,2019,NA,Jan,2016,NA,Adjusted,Other,NA,Infection,Significant,NA,FALSE,Unspecified,Unspecified,20,Risk factors,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,Jan 2016,Jul 2019,Jan 2016 - Jul 2019
312afd4b1878bd0c1951208d9c41f2db,5cee5a8e77700392315063026ad45558,10112,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - on another platform,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna-Maria Hartner,NA,FALSE,35,18,Unspecified,Pregnant women,NA,865,Other,Female,NA,Jul,2019,NA,Jan,2016,NA,Not adjusted,Infection during pregnancy;Other,NA,Zika congenital syndrome/other birth defects,Significant,NA,FALSE,Unspecified,Unspecified,20,Risk factors,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,Jan 2016,Jul 2019,Jan 2016 - Jul 2019
d54f5a5a437cd83fdc0fe28b19222817,cd9dd6c25774d25e1b9abe3b0d6881a4,10125,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,NA,NA,United States,Pregnant women,New York,70,Hospital based,Both,NA,Apr,2016,NA,Mar,2016,NA,Not adjusted,Infection during pregnancy,NA,Zika congenital syndrome/other birth defects,Not significant,NA,FALSE,NA,NA,35,Risk factors,NA,NA,NA,United States,NA,NA,FALSE,NA,NA,NA,Mar 2016,Apr 2016,Mar 2016 - Apr 2016
8e7d02c2721afa53ed9899b215bf6a33,2ed2354f49f37a80346662f15dd45e03,10168,Seroprevalence - IgM,Percentage (%),0,63,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,30,Naive,19,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Post outbreak,NA,Ruth,Observed sample statistic,FALSE,NA,18,United States,Persons under investigation,"Miami-Dade County, Florida",30,Other,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,Unspecified,48,Seroprevalence,NA,NA,NA,United States,NA,NA,FALSE,NA,NA,NA,Unspecified,Unspecified,Unspecified
fae8432e987cca2bc7c1c9b3c4180617,fbd7210629e0431b88184464980564ca,10180,Mutations - evolutionary rate,Substitutions/site/year,-3,1.18,Central,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,NA,NA,Brazil,Persons under investigation,Manaus,238,Population based,Both,NA,Jun,2019,NA,Jun,2017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,10,Mutations,NA,NA,NA,Brazil,NA,NA,FALSE,NA,NA,NA,Jun 2017,Jun 2019,Jun 2017 - Jun 2019
70eb9419a13bd1ba3fc114b26a022bdf,27dce0deb5f05f6e9b559b84bf55e86e,10252,Seroprevalence - IgG,Percentage (%),0,0.9,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,577,NA,5,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,NA,Kenya,Mixed groups,"Eldoret, Kisumu, Nairobi",577,Population based,Unspecified,NA,Jan,2014,NA,Mar,2009,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,Unspecified,42,Seroprevalence,NA,NA,NA,Kenya,NA,NA,FALSE,NA,NA,NA,Mar 2009,Jan 2014,Mar 2009 - Jan 2014
70eb9419a13bd1ba3fc114b26a022bdf,c7f9c7999125df3d610d3c2978aa5598,10252,Seroprevalence - Neutralisation/PRNT,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,11,NA,0,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,NA,Kenya,Persons under investigation,"Eldoret, Kisumu, Nairobi",11,Population based,Unspecified,NA,Jan,2014,NA,Mar,2009,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,Unspecified,42,Seroprevalence,NA,NA,NA,Kenya,NA,NA,TRUE,NA,NA,NA,Mar 2009,Jan 2014,Mar 2009 - Jan 2014
70eb9419a13bd1ba3fc114b26a022bdf,2ea94b4e27b1787e099038077194c066,10252,Seroprevalence - IgG,Percentage (%),0,0,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,135,NA,0,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,NA,Kenya,Other,Eldoret,135,Population based,Unspecified,NA,Feb,2013,NA,Jan,2013,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,Unspecified,42,Seroprevalence,NA,NA,NA,Kenya,NA,NA,FALSE,NA,NA,NA,Jan 2013,Feb 2013,Jan 2013 - Feb 2013
70eb9419a13bd1ba3fc114b26a022bdf,46ec6544d30b0c8e6340a13311cc6df1,10252,Seroprevalence - IgG,Percentage (%),0,1.5,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,134,NA,2,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,NA,Kenya,Other,Kisumu,134,Population based,Unspecified,NA,Jan,2014,NA,Dec,2013,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,Unspecified,42,Seroprevalence,NA,NA,NA,Kenya,NA,NA,FALSE,NA,NA,NA,Dec 2013,Jan 2014,Dec 2013 - Jan 2014
70eb9419a13bd1ba3fc114b26a022bdf,56c111c486aa45a603e1bfba6491af2a,10252,Seroprevalence - IgG,Percentage (%),0,0,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,96,NA,0,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,NA,Kenya,Other,Nairobi,96,Population based,Unspecified,NA,Sep,2013,NA,Aug,2013,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,Unspecified,42,Seroprevalence,NA,NA,NA,Kenya,NA,NA,FALSE,NA,NA,NA,Aug 2013,Sep 2013,Aug 2013 - Sep 2013
70eb9419a13bd1ba3fc114b26a022bdf,de1bccf416c4ca140ec7a269f4d5fc09,10252,Seroprevalence - IgG,Percentage (%),0,1.4,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,212,NA,3,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,NA,Kenya,Other,Nairobi,212,Population based,Unspecified,NA,Nov,2012,NA,Mar,2009,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,Unspecified,42,Seroprevalence,NA,NA,NA,Kenya,NA,NA,FALSE,NA,NA,NA,Mar 2009,Nov 2012,Mar 2009 - Nov 2012
2e10c0103a09f150f219ebf337fed82a,e707f008f47d86845072e73fa5f1ad07,10318,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - as an attachment,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,NA,FALSE,NA,NA,France,Mixed groups,western French Guiana,129,Hospital based,Unspecified,NA,Sep,2016,NA,Jan,2016,NA,Not adjusted,Infection during pregnancy,NA,Zika congenital syndrome/other birth defects,Significant,NA,FALSE,Unspecified,Unspecified,43,Risk factors,NA,NA,NA,France,NA,NA,FALSE,NA,NA,NA,Jan 2016,Sep 2016,Jan 2016 - Sep 2016
2e10c0103a09f150f219ebf337fed82a,31323728326c739c3054eeb8a0ee37a4,10318,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - as an attachment,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,NA,FALSE,NA,NA,France,Mixed groups,western French Guiana,129,Hospital based,Unspecified,NA,Sep,2016,NA,Jan,2016,NA,Adjusted,Infection during pregnancy,NA,Zika congenital syndrome/other birth defects,Significant,NA,FALSE,Unspecified,Unspecified,43,Risk factors,NA,NA,NA,France,NA,NA,FALSE,NA,NA,NA,Jan 2016,Sep 2016,Jan 2016 - Sep 2016
0a0286d27e5687173ada95063ca012ed,74c0c2b70034f18164f9e69c542a5c42,10429,Seroprevalence - NS1 BOB ELISA,Percentage (%),0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,17,9,Colombia,General population,NA,703,Population based,NA,NA,NA,2014,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,34,Seroprevalence,NA,NA,NA,Colombia,NA,NA,FALSE,NA,NA,NA,2013,2014,2013 - 2014
0a0286d27e5687173ada95063ca012ed,89d5e8eb588f556fcbde442b4cb6e97c,10429,Seroprevalence - NS1 BOB ELISA,Percentage (%),0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,17,9,Honduras,General population,NA,223,Population based,NA,NA,NA,2014,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,34,Seroprevalence,NA,NA,NA,Honduras,NA,NA,FALSE,NA,NA,NA,2013,2014,2013 - 2014
0a0286d27e5687173ada95063ca012ed,a6ab23e8e48e1ca21dbc5635f39559dd,10429,Seroprevalence - NS1 BOB ELISA,Percentage (%),0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,17,9,Mexico,General population,NA,266,Population based,NA,NA,NA,2014,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,34,Seroprevalence,NA,NA,NA,Mexico,NA,NA,FALSE,NA,NA,NA,2013,2014,2013 - 2014
0a0286d27e5687173ada95063ca012ed,5a5f0d0cf33fc8c05b398d3d6dc97387,10429,Seroprevalence - NS1 BOB ELISA,Percentage (%),0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,17,9,United States,General population,Puerto Rico,91,Population based,NA,NA,NA,2014,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,34,Seroprevalence,NA,NA,NA,United States,NA,NA,FALSE,NA,NA,NA,2013,2014,2013 - 2014
0a0286d27e5687173ada95063ca012ed,097e86ec8e85437c54178ee5da20083c,10429,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,17,9,Colombia,General population,NA,703,Population based,NA,NA,NA,2014,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,34,Seroprevalence,NA,NA,NA,Colombia,NA,NA,TRUE,NA,NA,NA,2013,2014,2013 - 2014
0a0286d27e5687173ada95063ca012ed,99179ea5d9868f5bf727e5982286b3b8,10429,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,17,9,Honduras,General population,NA,223,Population based,NA,NA,NA,2014,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,34,Seroprevalence,NA,NA,NA,Honduras,NA,NA,TRUE,NA,NA,NA,2013,2014,2013 - 2014
0a0286d27e5687173ada95063ca012ed,19eb01d8246977705a93e8361e8adaae,10429,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,17,9,Mexico,General population,NA,266,Population based,NA,NA,NA,2014,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,34,Seroprevalence,NA,NA,NA,Mexico,NA,NA,TRUE,NA,NA,NA,2013,2014,2013 - 2014
0a0286d27e5687173ada95063ca012ed,dd2b1e31bc77cc6221d2d58a3f4fe141,10429,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,17,9,United States,General population,Puerto Rico,91,Population based,NA,NA,NA,2014,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,34,Seroprevalence,NA,NA,NA,United States,NA,NA,TRUE,NA,NA,NA,2013,2014,2013 - 2014
0a0286d27e5687173ada95063ca012ed,9efe7c0e8d4c58df40f9cb84885cb230,10429,Seroprevalence - NS1 BOB ELISA,Percentage (%),0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,17,9,Colombia,General population,NA,703,Population based,NA,NA,NA,2018,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,34,Seroprevalence,NA,NA,NA,Colombia,NA,NA,FALSE,NA,NA,NA,2017,2018,2017 - 2018
0a0286d27e5687173ada95063ca012ed,c4b8cd5f675a16d8be5579303bae4853,10429,Seroprevalence - NS1 BOB ELISA,Percentage (%),0,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,17,9,Honduras,General population,NA,223,Population based,NA,NA,NA,2018,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,34,Seroprevalence,NA,NA,NA,Honduras,NA,NA,FALSE,NA,NA,NA,2017,2018,2017 - 2018
0a0286d27e5687173ada95063ca012ed,829e1242503baaa8f64fb967fb85a79f,10429,Seroprevalence - NS1 BOB ELISA,Percentage (%),0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,17,9,Mexico,General population,NA,266,Population based,NA,NA,NA,2018,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,34,Seroprevalence,NA,NA,NA,Mexico,NA,NA,FALSE,NA,NA,NA,2017,2018,2017 - 2018
0a0286d27e5687173ada95063ca012ed,2ecec12469884d1f1177697c6ae8c03a,10429,Seroprevalence - NS1 BOB ELISA,Percentage (%),0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,17,9,United States,General population,Puerto Rico,91,Population based,NA,NA,NA,2018,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,34,Seroprevalence,NA,NA,NA,United States,NA,NA,FALSE,NA,NA,NA,2017,2018,2017 - 2018
0a0286d27e5687173ada95063ca012ed,e0eb6ceb676c44cd69f880094f6c2b13,10429,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,17,9,Colombia,General population,NA,703,Population based,NA,NA,NA,2018,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,34,Seroprevalence,NA,NA,NA,Colombia,NA,NA,TRUE,NA,NA,NA,2017,2018,2017 - 2018
0a0286d27e5687173ada95063ca012ed,eacc2ae844e8dfedfc4c67fad09b1437,10429,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,17,9,Honduras,General population,NA,223,Population based,NA,NA,NA,2018,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,34,Seroprevalence,NA,NA,NA,Honduras,NA,NA,TRUE,NA,NA,NA,2017,2018,2017 - 2018
0a0286d27e5687173ada95063ca012ed,68c22f4e9b266eb5f670ba3a9564eaf4,10429,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,17,9,Mexico,General population,NA,266,Population based,NA,NA,NA,2018,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,34,Seroprevalence,NA,NA,NA,Mexico,NA,NA,TRUE,NA,NA,NA,2017,2018,2017 - 2018
0a0286d27e5687173ada95063ca012ed,4cfa0683c8d1b11f9face9581e906a88,10429,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Anna Vicco,NA,FALSE,17,9,United States,General population,Puerto Rico,91,Population based,NA,NA,NA,2018,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,34,Seroprevalence,NA,NA,NA,United States,NA,NA,TRUE,NA,NA,NA,2017,2018,2017 - 2018
606f62ee098100681cc615904323264d,e5899ae2dca129e2a3d6ba3735964d98,10437,Seroprevalence - IgM,Percentage (%),0,4.9,Unspecified,3.5,6.6,95% CI,NA,NA,1.2,35.4,NA,Lab confirmed,850,NA,42,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,"Age, Sex, Time",FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,0,Mozambique,Other,NA,850,Population based,Both,NA,NA,2015,NA,NA,2009,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Both urban and rural areas,27,Seroprevalence,1.2 - 35.4,95% CI,3.5 - 6.6,Mozambique,NA,NA,FALSE,NA,NA,NA,2009,2015,2009 - 2015
606f62ee098100681cc615904323264d,30f5a8e0141ee5c671af38ea15fa01de,10437,Seroprevalence - IgM,Percentage (%),0,6.6,Unspecified,10.2,17,95% CI,NA,NA,NA,NA,NA,Lab confirmed,301,NA,20,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,0,Mozambique,Other,North Region,301,Population based,Both,NA,NA,2015,NA,NA,2009,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,27,Seroprevalence,NA,95% CI,10.2 - 17,Mozambique,NA,NA,FALSE,NA,NA,NA,2009,2015,2009 - 2015
606f62ee098100681cc615904323264d,1a56cbc17dc7f4ed9e7709f8fc6cd903,10437,Seroprevalence - IgM,Percentage (%),0,4.7,Unspecified,3.9,9,95% CI,NA,NA,NA,NA,NA,Lab confirmed,356,NA,17,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,0,Mozambique,Other,Central Region,356,Population based,Both,NA,NA,2015,NA,NA,2009,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,27,Seroprevalence,NA,95% CI,3.9 - 9,Mozambique,NA,NA,FALSE,NA,NA,NA,2009,2015,2009 - 2015
606f62ee098100681cc615904323264d,54341c96b8006364821c4ce9768a687e,10437,Seroprevalence - IgM,Percentage (%),0,2.5,Unspecified,8.5,17.4,95% CI,NA,NA,NA,NA,NA,Lab confirmed,193,NA,5,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,Observed sample statistic,FALSE,NA,0,Mozambique,Other,South Region,193,Population based,Both,NA,NA,2015,NA,NA,2009,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,27,Seroprevalence,NA,95% CI,8.5 - 17.4,Mozambique,NA,NA,FALSE,NA,NA,NA,2009,2015,2009 - 2015
606f62ee098100681cc615904323264d,9db2e5c8bdfbb2adcf40756e92ec32de,10437,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Ruth,NA,FALSE,NA,0,Mozambique,Other,NA,850,Population based,Both,NA,NA,2015,NA,NA,2009,NA,Unspecified,Age;Other;Sex,NA,Serology,Not significant,NA,FALSE,NA,Both urban and rural areas,27,Risk factors,NA,NA,NA,Mozambique,NA,NA,FALSE,NA,NA,NA,2009,2015,2009 - 2015
