id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,parameter_class,ebola_variant,other_delay,delay_short,delay_start,other_rf_outcome,attack_rate_type,survey_start_date,survey_end_date,survey_date,parameter_bounds,comb_uncertainty_type,comb_uncertainty,article_qa_score,outbreak,ebola_species
17eca2982fb8786d80657116dd2d8845,35351165d855c04f5d6e28c25ceea2a3,18605,Ebola virus,Human delay - Admission to Care/Hospitalisation to Discharge from Care/Hospital,22,0,Days,NA,NA,Median,NA,NA,19,28.5,IQR,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,91,DRC,"North Kivu, Ituri",7,Dec,2018,29,Jan,2020,NA,FALSE,Admission to Care/Hospitalisation,Discharge from Care/Hospital,FALSE,FALSE,Human delay,Zaire Ebola virus (EBOV),Admission to Care/Hospitalisation to Discharge from Care/Hospital,Admission to care to discharge from care,Admission to care,NA,NA,7 Dec 2018,29 Jan 2020,7 Dec 2018 - 29 Jan 2020,NA,IQR,19 - 28.5,80,"DRC, 2018-2020",Zaire
17eca2982fb8786d80657116dd2d8845,ab37abc89ddf1a420cd547e9f772baee,18605,Ebola virus,Human delay - Admission to Care/Hospitalisation to Discharge from Care/Hospital,20,0,Days,NA,NA,Median,NA,NA,17,23.8,IQR,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,102,DRC,"North Kivu, Ituri",7,Dec,2018,29,Jan,2020,NA,FALSE,Admission to Care/Hospitalisation,Discharge from Care/Hospital,FALSE,FALSE,Human delay,Zaire Ebola virus (EBOV),Admission to Care/Hospitalisation to Discharge from Care/Hospital,Admission to care to discharge from care,Admission to care,NA,NA,7 Dec 2018,29 Jan 2020,7 Dec 2018 - 29 Jan 2020,NA,IQR,17 - 23.8,80,"DRC, 2018-2020",Zaire
17eca2982fb8786d80657116dd2d8845,98381b8d383cff012067431c23c87249,18605,Ebola virus,Severity - case fatality rate (CFR),63.3,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,157,248,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Adjusted,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,248,DRC,"North Kivu, Ituri",7,Dec,2018,29,Jan,2020,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Zaire Ebola virus (EBOV),NA,NA,Other,NA,NA,7 Dec 2018,29 Jan 2020,7 Dec 2018 - 29 Jan 2020,NA,NA,NA,80,"DRC, 2018-2020",Zaire
17eca2982fb8786d80657116dd2d8845,69766623aab7112745b37c141086aa6e,18605,Ebola virus,Severity - case fatality rate (CFR),24.8,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,34,137,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Adjusted,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,137,DRC,"North Kivu, Ituri",7,Dec,2018,29,Jan,2020,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Zaire Ebola virus (EBOV),NA,NA,Other,NA,NA,7 Dec 2018,29 Jan 2020,7 Dec 2018 - 29 Jan 2020,NA,NA,NA,80,"DRC, 2018-2020",Zaire
17eca2982fb8786d80657116dd2d8845,d280cc2cc65821f1cbe8d87ec9fb3c60,18605,Ebola virus,Human delay - Symptom Onset/Fever to Negative test,NA,0,Days,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Other,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,385,DRC,"North Kivu, Ituri",7,Dec,2018,29,Jan,2020,NA,FALSE,Symptom Onset/Fever,Negative test,FALSE,TRUE,Human delay,Zaire Ebola virus (EBOV),Symptom Onset/Fever to Negative test,Symptom onset to negative test,Symptom onset,NA,NA,7 Dec 2018,29 Jan 2020,7 Dec 2018 - 29 Jan 2020,NA,NA,NA,80,"DRC, 2018-2020",Zaire
17eca2982fb8786d80657116dd2d8845,c236ea880c3015f23988f414b19b37f8,18605,Ebola virus,Human delay - Positive test to Negative test,NA,0,Days,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Unspecified,NA,NA,Other,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,385,DRC,"North Kivu, Ituri",7,Dec,2018,29,Jan,2020,NA,FALSE,Positive test,Negative test,FALSE,TRUE,Human delay,Zaire Ebola virus (EBOV),Positive test to Negative test,Positive test to negative test,Other,NA,NA,7 Dec 2018,29 Jan 2020,7 Dec 2018 - 29 Jan 2020,NA,NA,NA,80,"DRC, 2018-2020",Zaire
17eca2982fb8786d80657116dd2d8845,51ba2fadd1ca183d649d48b8fa12276c,18605,Ebola virus,Human delay - Admission to Care/Hospitalisation to Negative test,NA,0,Days,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Unspecified,NA,NA,Other,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,385,DRC,"North Kivu, Ituri",7,Dec,2018,29,Jan,2020,NA,FALSE,Admission to Care/Hospitalisation,Negative test,FALSE,TRUE,Human delay,Zaire Ebola virus (EBOV),Admission to Care/Hospitalisation to Negative test,Admission to care to negative test,Admission to care,NA,NA,7 Dec 2018,29 Jan 2020,7 Dec 2018 - 29 Jan 2020,NA,NA,NA,80,"DRC, 2018-2020",Zaire
17eca2982fb8786d80657116dd2d8845,9d33ab833f29be1189d3cb3cd44b3d89,18605,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,385,DRC,"North Kivu, Ituri",7,Dec,2018,29,Jan,2020,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Zaire Ebola virus (EBOV),NA,NA,Other,NA,NA,7 Dec 2018,29 Jan 2020,7 Dec 2018 - 29 Jan 2020,NA,NA,NA,80,"DRC, 2018-2020",Zaire
17eca2982fb8786d80657116dd2d8845,01885489d9e77921b1e20a049e72429d,18605,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Significant,Adjusted,Both,Hospital based,Persons under investigation,NA,NA,385,DRC,"North Kivu, Ituri",7,Dec,2018,29,Jan,2020,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Zaire Ebola virus (EBOV),NA,NA,Other,NA,NA,7 Dec 2018,29 Jan 2020,7 Dec 2018 - 29 Jan 2020,NA,NA,NA,80,"DRC, 2018-2020",Zaire
17eca2982fb8786d80657116dd2d8845,f26d1ba338edea3089968cd4b70bd643,18605,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,NA,DRC,"North Kivu, Ituri",7,Dec,2018,29,Jan,2020,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Zaire Ebola virus (EBOV),NA,NA,Other,NA,NA,7 Dec 2018,29 Jan 2020,7 Dec 2018 - 29 Jan 2020,NA,NA,NA,80,"DRC, 2018-2020",Zaire
7dc1bae899ab721b9eea3316fdbe7f83,4bc8a05dd9e4251e05e0292026381657,18765,Ebola virus,Seroprevalence - IgG,4.6,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,25,539,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,Naive,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Healthcare workers,NA,NA,539,DRC,Mbandaka,NA,Jun,2018,NA,Jul,2018,NA,FALSE,NA,NA,FALSE,FALSE,Seroprevalence,Bundibugyo virus (BDBV) ;Sudan virus (SUDV),NA,NA,Other,NA,NA,Jun 2018,Jul 2018,Jun 2018 - Jul 2018,NA,NA,NA,80,"DRC, 2018-2020",Zaire
7dc1bae899ab721b9eea3316fdbe7f83,20677c15db65f083a713ee224d07e5a2,18765,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Serology,Age;Close contact;Occupation;Sex,Laboratory;Other,Significant,Not adjusted,Both,Hospital based,Healthcare workers,NA,NA,539,DRC,Mbandaka,NA,Jun,2018,NA,Jul,2018,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Bundibugyo virus (BDBV) ;Sudan virus (SUDV),NA,NA,Other,NA,NA,Jun 2018,Jul 2018,Jun 2018 - Jul 2018,NA,NA,NA,80,"DRC, 2018-2020",Zaire
7dc1bae899ab721b9eea3316fdbe7f83,c9f0cb7988d6c1abd05f84857abe48b8,18765,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Serology,Age;Occupation;Other,Other,Not significant,Not adjusted,Both,Hospital based,Healthcare workers,NA,NA,539,DRC,Mbandaka,NA,Jun,2018,NA,Jul,2018,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Bundibugyo virus (BDBV) ;Sudan virus (SUDV),NA,NA,Other,NA,NA,Jun 2018,Jul 2018,Jun 2018 - Jul 2018,NA,NA,NA,80,"DRC, 2018-2020",Zaire
5da70ab1cc7866bb1496f5982bf0c42f,7f62933075ac46d46cc3f7af84f4ad8f,18903,Ebola virus,Severity - case fatality rate (CFR),48,0,Percentage (%),23.1,73.7,Unspecified,NA,NA,NA,NA,NA,70,146,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Unspecified,NA,"Other, Region, Sex, Symptoms",TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Other,0,15,146,Guinea,"Conakry, Coyah",NA,Mar,2014,NA,May,2015,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Unspecified,NA,NA,Other,NA,NA,Mar 2014,May 2015,Mar 2014 - May 2015,23.1 - 73.7,NA,NA,80,West Africa 2013-2016,Zaire
5da70ab1cc7866bb1496f5982bf0c42f,ef350aa4f8eecc44e5fa4411bcf0464c,18903,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Age;Other,NA,Significant,Not adjusted,Both,Hospital based,Other,0,15,146,Guinea,"Conakry, Coyah",NA,Mar,2014,NA,May,2015,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA,NA,Other,NA,NA,Mar 2014,May 2015,Mar 2014 - May 2015,NA,NA,NA,80,West Africa 2013-2016,Zaire
5da70ab1cc7866bb1496f5982bf0c42f,1cefe3834a0e3a38bbe25602e4e7aece,18903,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Other;Sex,NA,Not significant,Not adjusted,Both,Hospital based,Other,0,15,146,Guinea,"Conakry, Coyah",NA,Mar,2014,NA,May,2015,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA,NA,Other,NA,NA,Mar 2014,May 2015,Mar 2014 - May 2015,NA,NA,NA,80,West Africa 2013-2016,Zaire
5da70ab1cc7866bb1496f5982bf0c42f,2bbf9d750e2bdfd3cbff91359f3e29d5,18903,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Age;Other,NA,Significant,Adjusted,Both,Hospital based,Other,0,15,146,Guinea,"Conakry, Coyah",NA,Mar,2014,NA,May,2015,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA,NA,Other,NA,NA,Mar 2014,May 2015,Mar 2014 - May 2015,NA,NA,NA,80,West Africa 2013-2016,Zaire
5da70ab1cc7866bb1496f5982bf0c42f,2ff45b8beb87af88665ac65ce9c2e568,18903,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Death,Other,NA,Not significant,Adjusted,Both,Hospital based,Other,0,15,146,Guinea,"Conakry, Coyah",NA,Mar,2014,NA,May,2015,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA,NA,Other,NA,NA,Mar 2014,May 2015,Mar 2014 - May 2015,NA,NA,NA,80,West Africa 2013-2016,Zaire
1e53fda815951aeeb3197420fee98e60,81cf9e8ca4a8e0ee1257c2d31204ccd7,18930,Ebola virus,Seroprevalence - IgG,2.2,0,Percentage (%),0,4.4,Unspecified,NA,NA,0.3,4.8,95% CI,53,2430,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Naive,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Other,Other,NA,NA,2430,Multi-country: Africa (n = 5),"Cameroon, DRC, Republic of the Congo, Ghana, Uganda",NA,NA,1997,NA,NA,2012,NA,FALSE,NA,NA,FALSE,FALSE,Seroprevalence,Zaire Ebola virus (EBOV),NA,NA,Other,NA,NA,1997,2012,1997 - 2012,0 - 4.4,95% CI,0.3 - 4.8,100,Unspecified,Zaire
42f021599c398c1723734f2095786fa6,6241584b1c2085758d7c1c93bdf79313,18944,Ebola virus,Reproduction number (Basic R0),NA,0,No units,1.4,1.9,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,Compartmental model,Region,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,"Guinea, Liberia, Sierra Leone",NA,NA,NA,2014,NA,NA,2014,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA,NA,Other,NA,NA,2014,2014,2014,1.4 - 1.9,NA,NA,42.857142857142854,West Africa 2013-2016,Zaire
ab14bfe24d5802675035fc0e975c04f7,ac88cbbaa19fe93dbbccfdd32cbbe112,19023,Ebola virus,Reproduction number (Basic R0),1.67,0,No units,NA,NA,Median,NA,NA,1.29,2.24,95% CrI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,Other,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,Liberia,NA,NA,NA,2014,NA,NA,2015,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA,NA,Other,NA,NA,2014,2015,2014 - 2015,NA,95% CrI,1.29 - 2.24,42.857142857142854,West Africa 2013-2016,Zaire
ab14bfe24d5802675035fc0e975c04f7,30e7b09e7e682de9cbd2ba6577094eeb,19023,Ebola virus,"Reproduction number (Effective, Re)",NA,0,No units,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,Other,Time,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,Sierra Leone,NA,NA,NA,2014,NA,NA,2015,NA,FALSE,NA,NA,FALSE,TRUE,Reproduction number,Unspecified,NA,NA,Other,NA,NA,2014,2015,2014 - 2015,NA,NA,NA,42.857142857142854,West Africa 2013-2016,Zaire
ab14bfe24d5802675035fc0e975c04f7,2aac1e530ed95ab52a37124ee5c7426b,19023,Ebola virus,"Reproduction number (Effective, Re)",NA,0,No units,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,Other,Time,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,Liberia,NA,NA,NA,2014,NA,NA,2015,NA,FALSE,NA,NA,FALSE,TRUE,Reproduction number,Unspecified,NA,NA,Other,NA,NA,2014,2015,2014 - 2015,NA,NA,NA,42.857142857142854,West Africa 2013-2016,Zaire
ab14bfe24d5802675035fc0e975c04f7,481c4da4f4eeddcd4d6ac2086bc33434,19023,Ebola virus,Human delay - infectious period,10.8,0,Days,NA,NA,Median,NA,NA,7.6,15.6,95% CrI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,Sierra Leone,NA,NA,NA,2014,NA,NA,2015,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,Unspecified,NA,Infectious period,Infection process,NA,NA,2014,2015,2014 - 2015,NA,95% CrI,7.6 - 15.6,42.857142857142854,West Africa 2013-2016,Zaire
ab14bfe24d5802675035fc0e975c04f7,0490114486d341a37ecce2b24f2d79fe,19023,Ebola virus,Human delay - infectious period,9.8,0,Days,NA,NA,Median,NA,NA,6.87,14.05,95% CrI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,Liberia,NA,NA,NA,2014,NA,NA,2015,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,Unspecified,NA,Infectious period,Infection process,NA,NA,2014,2015,2014 - 2015,NA,95% CrI,6.87 - 14.05,42.857142857142854,West Africa 2013-2016,Zaire
ab14bfe24d5802675035fc0e975c04f7,a945f7f94fc8dfe02c2741e2583ee822,19023,Ebola virus,Reproduction number (Basic R0),1.66,0,No units,NA,NA,Median,NA,NA,1.31,2.15,95% CrI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,Other,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,Sierra Leone,NA,NA,NA,2014,NA,NA,2015,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA,NA,Other,NA,NA,2014,2015,2014 - 2015,NA,95% CrI,1.31 - 2.15,42.857142857142854,West Africa 2013-2016,Zaire
d03ce1ef95ab7a32180cfa8f8221aa47,028c5c53f6ba5d735f1c40c944e6f839,19035,Ebola virus,"Reproduction number (Effective, Re)",0.9,0,No units,0,1.8,Median,NA,NA,0.4,1.1,95% CI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,Branching process,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Population based,General population,NA,NA,NA,DRC,North Khivu and Ituri province,30,Apr,2018,15,Jan,2019,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA,NA,Other,NA,NA,30 Apr 2018,15 Jan 2019,30 Apr 2018 - 15 Jan 2019,0 - 1.8,95% CI,0.4 - 1.1,100,"DRC, 2018-2020",Zaire
66e1b48c3ab33df518b27bd6c22411a9,4da557e3c2c22a105f905b278b6cd87f,19083,Ebola virus,Human delay - serial interval,NA,0,Days,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,NA,Time,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,418,Liberia,NA,28,May,2014,31,Jul,2014,NA,FALSE,NA,NA,FALSE,TRUE,Human delay,Unspecified,NA,Serial interval,Infection process,NA,NA,28 May 2014,31 Jul 2014,28 May 2014 - 31 Jul 2014,NA,NA,NA,100,West Africa 2013-2016,Zaire
66e1b48c3ab33df518b27bd6c22411a9,d285a8beac5657edc5540932f39cd892,19083,Ebola virus,"Reproduction number (Effective, Re)",NA,0,No units,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,Branching process,Time,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,418,Liberia,NA,28,May,2014,31,Jul,2014,NA,FALSE,NA,NA,FALSE,TRUE,Reproduction number,Unspecified,NA,NA,Other,NA,NA,28 May 2014,31 Jul 2014,28 May 2014 - 31 Jul 2014,NA,NA,NA,100,West Africa 2013-2016,Zaire
588650b32b26eb0036b76074ca3470d1,6a795a16589e1890a4186ae85515232e,19084,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,Other,Age;Other,NA,Significant,Adjusted,Male,Other,Persons under investigation,18,66,220,Sierra Leone,"Freetown, Western Area District, Port Loko District",NA,May,2015,NA,Apr,2017,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA,NA,Other,RNA persistence,NA,May 2015,Apr 2017,May 2015 - Apr 2017,NA,NA,NA,100,West Africa 2013-2016,Zaire
588650b32b26eb0036b76074ca3470d1,b526b64107d9425298bef1f2f1cc8580,19084,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,Other,Other,NA,Not significant,Adjusted,Male,Other,Persons under investigation,18,66,220,Sierra Leone,"Freetown, Western Area District, Port Loko District",NA,May,2015,NA,Apr,2017,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA,NA,Other,RNA persistence,NA,May 2015,Apr 2017,May 2015 - Apr 2017,NA,NA,NA,100,West Africa 2013-2016,Zaire
1fca5859507d10d8d23fcad5c6c04901,84935312e3131dc76cb2fcfa1a3e3eb0,19193,Ebola virus,Attack rate,NA,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,Time,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,101,Sierra Leone,Kailahun,NA,NA,2014,NA,NA,2014,NA,FALSE,NA,NA,FALSE,TRUE,Attack rate,Unspecified,NA,NA,Other,NA,NA,2014,2014,2014,NA,NA,NA,57.14285714285714,West Africa 2013-2016,Zaire
1fca5859507d10d8d23fcad5c6c04901,c222fb2fd3ef5e10d81557381f543627,19193,Ebola virus,"Reproduction number (Effective, Re)",NA,0,No units,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,Genomics,Time,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,101,Sierra Leone,Kailahun,NA,NA,2014,NA,NA,2014,NA,FALSE,NA,NA,FALSE,TRUE,Reproduction number,Unspecified,NA,NA,Other,NA,NA,2014,2014,2014,NA,NA,NA,57.14285714285714,West Africa 2013-2016,Zaire
dabf1dce16ae22b42d07d6807c58f2f6,c6e98b0c79d4fbc18ae1ab4e95433a3d,19236,Ebola virus,Reproduction number (Basic R0),NA,0,No units,1.1,1.21,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,Compartmental model,Time,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Unspecified,Unspecified,NA,NA,3080,DRC,"Northern Kivu, Southern Kivu, Ituri",3,May,2018,12,Sep,2019,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA,NA,Other,NA,NA,3 May 2018,12 Sep 2019,3 May 2018 - 12 Sep 2019,1.1 - 1.21,NA,NA,42.857142857142854,"DRC, 2018-2020",Zaire
dabf1dce16ae22b42d07d6807c58f2f6,bef0a2b3539fc5bc0c272303b8ed1952,19236,Ebola virus,"Reproduction number (Effective, Re)",NA,0,No units,NA,NA,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,Other,Time,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Unspecified,Unspecified,NA,NA,3080,DRC,"Northern Kivu, Southern Kivu, Ituri",3,May,2018,12,Sep,2019,NA,FALSE,NA,NA,FALSE,TRUE,Reproduction number,Unspecified,NA,NA,Other,NA,NA,3 May 2018,12 Sep 2019,3 May 2018 - 12 Sep 2019,NA,NA,NA,42.857142857142854,"DRC, 2018-2020",Zaire
dabf1dce16ae22b42d07d6807c58f2f6,2e1fbf3d75a5bd4459fb588a12879ad7,19236,Ebola virus,Human delay - infectious period  (inverse parameter),NA,0,Days,0.17,0.21,Mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Time,TRUE,TRUE,NA,NA,NA,NA,NA,Both,Unspecified,Unspecified,NA,NA,3080,DRC,"Northern Kivu, Southern Kivu, Ituri",3,May,2018,12,Sep,2019,NA,FALSE,NA,NA,TRUE,FALSE,Human delay,Unspecified,NA,Infectious period,Infection process,NA,NA,3 May 2018,12 Sep 2019,3 May 2018 - 12 Sep 2019,0.17 - 0.21,NA,NA,42.857142857142854,"DRC, 2018-2020",Zaire
819c29759b173703d5f22eac4561aa95,5df9553a674c3b2ff826afcedbae9b9d,19237,Ebola virus,Mutations – substitution rate,1.4,-4,Substitutions/site/year,NA,NA,Mean,NA,NA,0.473,2.45,95% CrI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,NA,DRC,NA,NA,NA,NA,NA,NA,NA,Whole genome,TRUE,NA,NA,FALSE,FALSE,Mutations,Zaire Ebola virus (EBOV),NA,NA,Other,NA,NA,Unspecified,Unspecified,Unspecified,NA,95% CrI,0.473 - 2.45,85.71428571428571,Unspecified,Zaire
